transaction_id,user_id,amount,time,method,topup_flag,hour,zscore_amount,amount_flag,previous_time,time_diff_sec,rapid_flag,rolling_topups,freq_flag,anomaly_score,is_anomaly
951,user_23,4577.74,2024-01-01 21:53:36,mobile_money,0,21,-0.21086911566677682,0,2024-01-01 21:31:47,1309.0,0,0.0,0,0,0
719,user_32,5885.61,2024-01-01 21:53:39,mobile_money,0,21,0.3291522994284229,0,2024-01-01 20:33:00,4839.0,0,0.0,0,0,0
828,user_13,4671.64,2024-01-01 21:57:54,bank_transfer,0,21,-0.17209766982167024,0,2024-01-01 20:16:27,6087.0,0,0.0,0,0,0
324,user_20,5942.94,2024-01-01 22:03:30,bank_transfer,0,22,0.3528239393677194,0,2024-01-01 20:07:31,6959.0,0,1.0,0,0,0
384,user_1,3166.91,2024-01-01 22:09:11,card,0,22,-0.7934028637141827,0,2024-01-01 21:45:40,1411.0,0,0.0,0,0,0
860,user_36,5179.32,2024-01-01 22:12:31,card,0,22,0.03752413663885769,0,2024-01-01 20:44:57,5254.0,0,1.0,0,0,0
246,user_24,3759.27,2024-01-01 22:24:34,bank_transfer,0,22,-0.5488165627471198,0,2024-01-01 21:37:10,2844.0,0,1.0,0,0,0
664,user_26,2185.71,2024-01-01 22:29:04,mobile_money,1,22,-1.1985417632159756,0,2024-01-01 19:38:19,10245.0,0,2.0,0,0,0
130,user_27,5314.4,2024-01-01 22:33:00,bank_transfer,1,22,0.09329886405905966,0,2024-01-01 19:11:00,12120.0,0,1.0,0,0,0
125,user_3,7096.04,2024-01-01 22:35:41,card,0,22,0.8289405975571993,0,2024-01-01 15:02:22,27199.0,0,0.0,0,0,0
893,user_2,1878.22,2024-01-01 22:45:58,mobile_money,0,22,-1.325504829061681,0,2024-01-01 20:59:27,6391.0,0,0.0,0,0,0
662,user_39,4386.44,2024-01-01 22:56:15,bank_transfer,1,22,-0.28985716242043874,0,2024-01-01 21:22:53,5602.0,0,3.0,1,1,0
338,user_10,1310.19,2024-01-01 23:01:25,mobile_money,1,23,-1.5600452378305392,0,2024-01-01 20:01:08,10817.0,0,1.0,0,0,0
57,user_9,4033.75,2024-01-01 23:03:14,mobile_money,1,23,-0.4354833736569728,0,2024-01-01 18:40:22,15772.0,0,2.0,0,0,0
636,user_31,4278.97,2024-01-01 23:12:54,mobile_money,0,23,-0.3342316808972604,0,2024-01-01 21:53:18,4776.0,0,2.0,0,0,0
156,user_36,4842.54,2024-01-01 23:15:09,mobile_money,0,23,-0.10153281258068342,0,2024-01-01 22:12:31,3758.0,0,1.0,0,0,0
119,user_17,5708.84,2024-01-01 23:21:05,mobile_money,1,23,0.2561637106953086,0,2024-01-01 16:13:34,25651.0,0,1.0,0,0,0
241,user_27,2131.82,2024-01-01 23:21:21,card,0,23,-1.220793022178625,0,2024-01-01 22:33:00,2901.0,0,1.0,0,0,0
531,user_22,4627.89,2024-01-01 23:24:07,mobile_money,0,23,-0.19016210811478423,0,2024-01-01 20:13:03,11464.0,0,0.0,0,0,0
217,user_8,5666.35,2024-01-01 23:24:12,card,0,23,0.23861952822503635,0,2024-01-01 20:35:15,10137.0,0,1.0,0,0,0
752,user_12,4337.09,2024-01-01 23:25:48,bank_transfer,0,23,-0.3102338488150711,0,2024-01-01 21:31:14,6874.0,0,1.0,0,0,0
211,user_3,5437.37,2024-01-01 23:28:12,card,0,23,0.1440733549597278,0,2024-01-01 22:35:41,3151.0,0,0.0,0,0,0
341,user_35,3401.78,2024-01-01 23:28:19,mobile_money,0,23,-0.6964247009278126,0,2024-01-01 19:35:40,13959.0,0,1.0,0,0,0
466,user_10,3740.97,2024-01-01 23:39:06,bank_transfer,1,23,-0.5563726592217252,0,2024-01-01 23:01:25,2261.0,0,2.0,0,0,0
716,user_16,4938.12,2024-01-01 23:39:10,mobile_money,0,23,-0.06206769230512152,0,2024-01-01 20:35:27,11023.0,0,0.0,0,0,0
103,user_30,4565.09,2024-01-01 23:39:32,card,0,23,-0.2160923189675285,0,2024-01-01 21:47:26,6726.0,0,0.0,0,0,0
934,user_32,3594.01,2024-01-01 23:40:37,mobile_money,1,23,-0.61705265582872,0,2024-01-01 21:53:39,6418.0,0,1.0,0,0,0
387,user_24,1290.43,2024-01-01 23:41:57,card,1,23,-1.568204170417326,0,2024-01-01 22:24:34,4643.0,0,2.0,0,0,0
717,user_15,2613.88,2024-01-01 23:42:20,mobile_money,0,23,-1.0217497507825444,0,2024-01-01 18:04:25,20275.0,0,1.0,0,0,0
369,user_15,7370.42,2024-01-01 23:46:22,bank_transfer,0,23,0.9422324965026763,0,2024-01-01 23:42:20,242.0,0,1.0,0,0,0
54,user_20,5522.11,2024-01-01 23:49:07,card,1,23,0.17906262355306438,0,2024-01-01 22:03:30,6337.0,0,2.0,0,0,0
598,user_18,2119.9,2024-01-01 23:50:14,bank_transfer,0,23,-1.225714807423286,0,2024-01-01 21:00:35,10179.0,0,1.0,0,0,0
725,user_6,6484.19,2024-01-01 23:54:54,mobile_money,0,23,0.5763068473939581,0,2024-01-01 21:34:14,8440.0,0,0.0,0,0,0
522,user_39,3706.13,2024-01-01 23:55:07,mobile_money,0,23,-0.5707581456247443,0,2024-01-01 22:56:15,3532.0,0,2.0,0,0,0
883,user_10,4364.85,2024-01-02 00:03:15,bank_transfer,0,0,-0.298771704654686,0,2024-01-01 23:39:06,1449.0,0,2.0,0,0,0
292,user_6,4134.88,2024-01-02 00:04:36,bank_transfer,1,0,-0.3937266503522272,0,2024-01-01 23:54:54,582.0,0,1.0,0,0,0
248,user_36,2543.89,2024-01-02 00:05:13,bank_transfer,0,0,-1.0506487230370598,0,2024-01-01 23:15:09,3004.0,0,0.0,0,0,0
417,user_17,7258.14,2024-01-02 00:06:28,bank_transfer,1,0,0.8958719220672287,0,2024-01-01 23:21:05,2723.0,0,2.0,0,0,0
447,user_4,10003.4,2024-01-02 00:06:48,bank_transfer,0,0,2.0293937476341792,0,2024-01-01 20:22:13,13475.0,0,0.0,0,0,0
480,user_23,5388.18,2024-01-02 00:10:16,bank_transfer,1,0,0.12376273279656735,0,2024-01-01 21:53:36,8200.0,0,1.0,0,0,0
792,user_35,6601.87,2024-01-02 00:19:29,mobile_money,1,0,0.6248970896415846,0,2024-01-01 23:28:19,3070.0,0,2.0,0,0,0
368,user_15,7098.02,2024-01-02 00:25:01,mobile_money,0,0,0.829758142421665,0,2024-01-01 23:46:22,2319.0,0,0.0,0,0,0
530,user_24,5848.33,2024-01-02 00:29:35,card,0,0,0.31375933349545637,0,2024-01-01 23:41:57,2858.0,0,1.0,0,0,0
172,user_12,5809.17,2024-01-02 00:30:11,bank_transfer,0,0,0.29759011284269427,0,2024-01-01 23:25:48,3863.0,0,1.0,0,0,0
185,user_16,8180.32,2024-01-02 00:33:27,mobile_money,0,0,1.2766413781848023,0,2024-01-01 23:39:10,3257.0,0,0.0,0,0,0
394,user_7,4390.89,2024-01-02 00:37:21,bank_transfer,1,0,-0.28801975098262456,0,2024-01-01 20:08:32,16129.0,0,2.0,0,0,0
231,user_31,1593.24,2024-01-02 00:38:41,bank_transfer,0,0,-1.4431734833421754,0,2024-01-01 23:12:54,5147.0,0,1.0,0,0,0
235,user_40,5733.2,2024-01-02 00:40:22,mobile_money,0,0,0.2662219899369143,0,2024-01-01 21:29:22,11460.0,0,1.0,0,0,0
998,user_24,3253.18,2024-01-02 00:41:48,card,0,0,-0.7577818559073953,0,2024-01-02 00:29:35,733.0,0,1.0,0,0,0
335,user_22,5943.38,2024-01-02 00:42:50,mobile_money,0,0,0.3530056160042675,0,2024-01-01 23:24:07,4723.0,0,0.0,0,0,0
222,user_16,8510.68,2024-01-02 00:42:56,mobile_money,1,0,1.4130475001165312,0,2024-01-02 00:33:27,569.0,0,1.0,0,0,0
226,user_22,4315.38,2024-01-02 00:43:33,mobile_money,1,0,-0.31919793922292267,0,2024-01-02 00:42:50,43.0,1,1.0,0,1,0
67,user_4,7805.59,2024-01-02 00:46:37,card,1,0,1.1219148190630057,0,2024-01-02 00:06:48,2389.0,0,1.0,0,0,0
5,user_2,4061.05,2024-01-02 00:49:23,card,1,0,-0.4242111641620696,0,2024-01-01 22:45:58,7405.0,0,1.0,0,0,0
761,user_16,3795.79,2024-01-02 00:49:28,card,1,0,-0.5337374019136449,0,2024-01-02 00:42:56,392.0,0,2.0,0,0,0
641,user_28,8344.56,2024-01-02 00:49:34,card,0,0,1.3444563117907689,0,2024-01-01 18:29:17,22817.0,0,2.0,0,0,0
745,user_22,6663.26,2024-01-02 00:49:53,bank_transfer,0,0,0.6502451094544823,0,2024-01-02 00:43:33,380.0,0,1.0,0,0,0
220,user_26,4463.47,2024-01-02 00:50:58,card,0,0,-0.25805136398115686,0,2024-01-01 22:29:04,8514.0,0,2.0,0,0,0
924,user_31,5777.44,2024-01-02 00:51:21,mobile_money,0,0,0.28448874993891105,0,2024-01-02 00:38:41,760.0,0,0.0,0,0,0
152,user_21,5415.2,2024-01-02 00:55:28,mobile_money,0,0,0.13491932988639435,0,2024-01-01 20:45:58,14970.0,0,2.0,0,0,0
850,user_23,3245.63,2024-01-02 00:58:55,bank_transfer,1,0,-0.7608992618299784,0,2024-01-02 00:10:16,2919.0,0,2.0,0,0,0
755,user_7,9257.89,2024-01-02 00:59:40,card,1,0,1.72157159010505,0,2024-01-02 00:37:21,1339.0,0,3.0,1,1,0
451,user_23,508.67,2024-01-02 01:00:55,mobile_money,0,1,-1.8909940053893213,0,2024-01-02 00:58:55,120.0,0,2.0,0,0,0
992,user_2,2558.66,2024-01-02 01:05:08,card,0,1,-1.0445501686693046,0,2024-01-02 00:49:23,945.0,0,1.0,0,0,0
316,user_19,7017.21,2024-01-02 01:13:42,mobile_money,0,1,0.7963915765138582,0,2024-01-01 19:24:41,20941.0,0,1.0,0,0,0
457,user_20,5086.54,2024-01-02 01:15:04,mobile_money,0,1,-0.0007848595859448502,0,2024-01-01 23:49:07,5157.0,0,1.0,0,0,0
48,user_33,4367.67,2024-01-02 01:15:27,bank_transfer,0,1,-0.29760732257499284,0,2024-01-01 21:02:13,15194.0,0,1.0,0,0,0
96,user_26,6744.32,2024-01-02 01:17:32,bank_transfer,1,1,0.6837149007239637,0,2024-01-02 00:50:58,1594.0,0,2.0,0,0,0
352,user_40,4490.36,2024-01-02 01:19:09,bank_transfer,0,1,-0.2469484440794009,0,2024-01-02 00:40:22,2327.0,0,0.0,0,0,0
668,user_4,3627.36,2024-01-02 01:19:32,mobile_money,0,1,-0.6032823925812835,0,2024-01-02 00:46:37,1975.0,0,1.0,0,0,0
35,user_17,1851.69,2024-01-02 01:24:34,mobile_money,0,1,-1.3364591044426255,0,2024-01-02 00:06:28,4686.0,0,2.0,0,0,0
429,user_18,4951.45,2024-01-02 01:33:51,bank_transfer,0,1,-0.0565637160206139,0,2024-01-01 23:50:14,6217.0,0,0.0,0,0,0
318,user_16,7992.09,2024-01-02 01:34:25,card,0,1,1.1989209388725088,0,2024-01-02 00:49:28,2697.0,0,2.0,0,0,0
22,user_24,4656.74,2024-01-02 01:35:14,mobile_money,1,1,-0.17824990137749672,0,2024-01-02 00:41:48,3206.0,0,1.0,0,0,0
98,user_40,4930.94,2024-01-02 01:35:18,bank_transfer,1,1,-0.06503232469242583,0,2024-01-02 01:19:09,969.0,0,1.0,0,0,0
920,user_40,3230.37,2024-01-02 01:39:28,mobile_money,1,1,-0.7672001379066166,0,2024-01-02 01:35:18,250.0,0,2.0,0,0,0
596,user_22,5251.15,2024-01-02 01:41:06,mobile_money,0,1,0.06718284755530057,0,2024-01-02 00:49:53,3073.0,0,1.0,0,0,0
189,user_22,5448.18,2024-01-02 01:43:32,mobile_money,0,1,0.14853681959855225,0,2024-01-02 01:41:06,146.0,0,0.0,0,0,0
154,user_25,1567.15,2024-01-02 01:45:52,card,0,1,-1.4539460820865717,0,2024-01-01 21:47:23,14309.0,0,0.0,0,0,0
351,user_12,5579.68,2024-01-02 01:50:03,card,1,1,0.20283335983956913,0,2024-01-02 00:30:11,4792.0,0,1.0,0,0,0
126,user_16,3742.86,2024-01-02 01:50:18,mobile_money,0,1,-0.5555922754874625,0,2024-01-02 01:34:25,953.0,0,1.0,0,0,0
983,user_12,3380.79,2024-01-02 01:52:30,bank_transfer,0,1,-0.7050915022940404,0,2024-01-02 01:50:03,147.0,0,1.0,0,0,0
555,user_2,5748.56,2024-01-02 01:57:16,mobile_money,0,1,0.27256415615822266,0,2024-01-02 01:05:08,3128.0,0,1.0,0,0,0
730,user_16,5273.07,2024-01-02 02:04:07,bank_transfer,1,2,0.07623364726695908,0,2024-01-02 01:50:18,829.0,0,1.0,0,0,0
857,user_4,6577.8,2024-01-02 02:07:02,bank_transfer,0,2,0.6149585518195219,0,2024-01-02 01:19:32,2850.0,0,1.0,0,0,0
595,user_29,4699.89,2024-01-02 02:10:44,mobile_money,0,2,-0.16043320395240238,0,2024-01-01 18:45:39,26705.0,0,1.0,0,0,0
168,user_37,4739.71,2024-01-02 02:10:57,bank_transfer,1,2,-0.14399146834481852,0,2024-01-01 17:41:05,30592.0,0,2.0,0,0,0
887,user_22,5252.76,2024-01-02 02:14:02,bank_transfer,0,2,0.06784761888448741,0,2024-01-02 01:43:32,1830.0,0,0.0,0,0,0
1,user_8,6295.38,2024-01-02 02:20:14,mobile_money,1,2,0.4983469252425789,0,2024-01-01 23:24:12,10562.0,0,1.0,0,0,0
41,user_39,10267.06,2024-01-02 02:23:38,bank_transfer,0,2,2.138259343071035,0,2024-01-01 23:55:07,8911.0,0,1.0,0,0,0
199,user_26,4353.25,2024-01-02 02:28:40,mobile_money,0,2,-0.3035613614364032,0,2024-01-02 01:17:32,4268.0,0,1.0,0,0,0
39,user_11,200.0,2024-01-02 02:30:26,mobile_money,0,2,-2.0184442949421326,0,2024-01-01 12:36:11,50055.0,0,0.0,0,0,0
163,user_22,5024.29,2024-01-02 02:32:29,card,1,2,-0.02648797464300418,0,2024-01-02 02:14:02,1107.0,0,1.0,0,0,0
291,user_21,4024.79,2024-01-02 02:32:36,card,0,2,-0.43918297061940254,0,2024-01-02 00:55:28,5828.0,0,1.0,0,0,0
770,user_14,3298.96,2024-01-02 02:33:33,bank_transfer,0,2,-0.7388792276774808,0,2024-01-01 20:29:54,21819.0,0,1.0,0,0,0
81,user_7,7000.97,2024-01-02 02:40:01,bank_transfer,1,2,0.7896860570194543,0,2024-01-02 00:59:40,6021.0,0,3.0,1,1,0
845,user_19,4877.91,2024-01-02 02:40:01,mobile_money,1,2,-0.08692848841091337,0,2024-01-02 01:13:42,5179.0,0,1.0,0,0,0
488,user_16,4644.52,2024-01-02 02:46:28,mobile_money,0,2,-0.18329555705616737,0,2024-01-02 02:04:07,2541.0,0,1.0,0,0,0
518,user_39,6145.17,2024-01-02 02:46:43,bank_transfer,1,2,0.4363249989338097,0,2024-01-02 02:23:38,1385.0,0,1.0,0,0,0
527,user_22,8371.3,2024-01-02 02:54:02,bank_transfer,0,2,1.3554972964755199,0,2024-01-02 02:32:29,1293.0,0,1.0,0,0,0
880,user_35,7514.12,2024-01-02 02:55:21,card,0,2,1.00156643439343,0,2024-01-02 00:19:29,9352.0,0,1.0,0,0,0
147,user_28,5227.03,2024-01-02 02:55:31,bank_transfer,1,2,0.057223664660902694,0,2024-01-02 00:49:34,7557.0,0,2.0,0,0,0
133,user_7,9269.28,2024-01-02 02:56:15,card,0,2,1.7262745375829605,0,2024-01-02 02:40:01,974.0,0,2.0,0,0,0
714,user_22,6158.8,2024-01-02 03:00:00,bank_transfer,0,3,0.4419528456523273,0,2024-01-02 02:54:02,358.0,0,1.0,0,0,0
370,user_17,3659.92,2024-01-02 03:04:33,bank_transfer,0,3,-0.5898383214767396,0,2024-01-02 01:24:34,5999.0,0,1.0,0,0,0
813,user_12,2861.5,2024-01-02 03:05:15,mobile_money,0,3,-0.9195070945507527,0,2024-01-02 01:52:30,4365.0,0,1.0,0,0,0
978,user_6,768.16,2024-01-02 03:13:27,mobile_money,0,3,-1.7838502089852037,0,2024-01-02 00:04:36,11331.0,0,1.0,0,0,0
599,user_28,3017.22,2024-01-02 03:16:18,bank_transfer,1,3,-0.855210081270668,0,2024-01-02 02:55:31,1247.0,0,2.0,0,0,0
740,user_12,3486.41,2024-01-02 03:20:08,card,0,3,-0.661480851493613,0,2024-01-02 03:05:15,893.0,0,0.0,0,0,0
425,user_26,6735.53,2024-01-02 03:20:12,card,0,3,0.6800854970074729,0,2024-01-02 02:28:40,3092.0,0,1.0,0,0,0
112,user_9,6027.57,2024-01-02 03:20:23,card,0,3,0.38776778880191914,0,2024-01-01 23:03:14,15429.0,0,1.0,0,0,0
882,user_2,5764.88,2024-01-02 03:30:32,bank_transfer,0,3,0.27930270776836247,0,2024-01-02 01:57:16,5596.0,0,0.0,0,0,0
418,user_27,4839.17,2024-01-02 03:34:34,bank_transfer,0,3,-0.10292429045606154,0,2024-01-01 23:21:21,15193.0,0,1.0,0,0,0
748,user_8,3321.58,2024-01-02 03:35:17,bank_transfer,0,3,-0.7295393969531325,0,2024-01-02 02:20:14,4503.0,0,1.0,0,0,0
513,user_6,7046.28,2024-01-02 03:35:31,card,0,3,0.8083946215694197,0,2024-01-02 03:13:27,1324.0,0,1.0,0,0,0
330,user_27,3739.17,2024-01-02 03:36:34,bank_transfer,1,3,-0.5571158818257846,0,2024-01-02 03:34:34,120.0,0,1.0,0,0,0
444,user_36,3997.72,2024-01-02 03:36:48,card,0,3,-0.4503602127815648,0,2024-01-02 00:05:13,12695.0,0,0.0,0,0,0
551,user_8,4948.89,2024-01-02 03:39:13,card,0,3,-0.05762074372416505,0,2024-01-02 03:35:17,236.0,0,1.0,0,0,0
879,user_5,6527.18,2024-01-02 03:42:17,mobile_money,0,3,0.5940574805875806,0,2024-01-01 21:40:46,21691.0,0,0.0,0,0,0
365,user_26,5652.27,2024-01-02 03:43:17,bank_transfer,0,3,0.2328058758555039,0,2024-01-02 03:20:12,1385.0,0,0.0,0,0,0
997,user_8,2873.2,2024-01-02 03:46:02,bank_transfer,0,3,-0.9146761476243657,0,2024-01-02 03:39:13,409.0,0,0.0,0,0,0
275,user_14,5571.96,2024-01-02 03:46:56,card,0,3,0.19964576067104697,0,2024-01-02 02:33:33,4403.0,0,0.0,0,0,0
484,user_27,3520.25,2024-01-02 03:47:11,mobile_money,0,3,-0.6475082665372935,0,2024-01-02 03:36:34,637.0,0,1.0,0,0,0
681,user_3,4650.08,2024-01-02 03:47:13,bank_transfer,0,3,-0.180999825012517,0,2024-01-01 23:28:12,15541.0,0,0.0,0,0,0
345,user_6,4103.95,2024-01-02 03:51:18,card,0,3,-0.40649769209865055,0,2024-01-02 03:35:31,947.0,0,0.0,0,0,0
623,user_13,3354.76,2024-01-02 03:51:35,card,1,3,-0.7158393269516348,0,2024-01-01 21:57:54,21221.0,0,1.0,0,0,0
173,user_34,5111.14,2024-01-02 03:53:43,bank_transfer,0,3,0.009372516002869107,0,2024-01-01 21:29:37,23046.0,0,1.0,0,0,0
334,user_9,6550.95,2024-01-02 03:54:43,bank_transfer,0,3,0.6038721479756334,0,2024-01-02 03:20:23,2060.0,0,1.0,0,0,0
651,user_39,5392.34,2024-01-02 03:55:04,bank_transfer,0,3,0.12548040281483824,0,2024-01-02 02:46:43,4101.0,0,1.0,0,0,0
568,user_30,5759.45,2024-01-02 03:56:19,mobile_money,1,3,0.2770606529127827,0,2024-01-01 23:39:32,15407.0,0,1.0,0,0,0
89,user_10,2339.85,2024-01-02 03:56:40,card,1,3,-1.1348971342216765,0,2024-01-02 00:03:15,14005.0,0,2.0,0,0,0
839,user_7,3581.93,2024-01-02 03:59:31,bank_transfer,0,3,-0.6220405053048531,0,2024-01-02 02:56:15,3796.0,0,1.0,0,0,0
690,user_33,2896.61,2024-01-02 04:03:24,card,1,4,-0.9050101247571245,0,2024-01-02 01:15:27,10077.0,0,2.0,0,0,0
614,user_29,4145.35,2024-01-02 04:03:47,mobile_money,0,4,-0.38940357220528077,0,2024-01-02 02:10:44,6783.0,0,0.0,0,0,0
701,user_38,3581.75,2024-01-02 04:22:18,bank_transfer,0,4,-0.622114827565259,0,2024-01-01 21:06:48,26130.0,0,1.0,0,0,0
455,user_36,5091.18,2024-01-02 04:23:14,bank_transfer,1,4,0.001131003126742117,0,2024-01-02 03:36:48,2786.0,0,1.0,0,0,0
629,user_12,6479.5,2024-01-02 04:23:57,bank_transfer,0,4,0.5743703396089365,0,2024-01-02 03:20:08,3829.0,0,0.0,0,0,0
496,user_10,5308.49,2024-01-02 04:24:16,bank_transfer,0,4,0.0908586165090642,0,2024-01-02 03:56:40,1656.0,0,1.0,0,0,0
320,user_33,2749.02,2024-01-02 04:24:32,card,0,4,-0.9659502492755404,0,2024-01-02 04:03:24,1268.0,0,1.0,0,0,0
811,user_34,3091.88,2024-01-02 04:24:35,mobile_money,1,4,-0.8243828592600646,0,2024-01-02 03:53:43,1852.0,0,1.0,0,0,0
947,user_34,6375.73,2024-01-02 04:27:57,bank_transfer,0,4,0.5315235564849035,0,2024-01-02 04:24:35,202.0,0,1.0,0,0,0
122,user_10,4697.53,2024-01-02 04:31:51,mobile_money,0,4,-0.161407651366614,0,2024-01-02 04:24:16,455.0,0,1.0,0,0,0
299,user_22,2579.0,2024-01-02 04:32:24,card,0,4,-1.0361517532434317,0,2024-01-02 03:00:00,5544.0,0,0.0,0,0,0
136,user_15,3814.23,2024-01-02 04:36:21,card,1,4,-0.5261234992365015,0,2024-01-02 00:25:01,15080.0,0,1.0,0,0,0
790,user_29,3701.47,2024-01-02 04:37:52,mobile_money,0,4,-0.5726822663663652,0,2024-01-02 04:03:47,2045.0,0,0.0,0,0,0
573,user_27,6832.66,2024-01-02 04:48:50,bank_transfer,1,4,0.7201906145254195,0,2024-01-02 03:47:11,3699.0,0,2.0,0,0,0
589,user_21,6604.94,2024-01-02 04:49:05,bank_transfer,0,4,0.6261646970829527,0,2024-01-02 02:32:36,8189.0,0,0.0,0,0,0
669,user_40,2523.67,2024-01-02 04:52:15,card,0,4,-1.0589975902893287,0,2024-01-02 01:39:28,11567.0,0,2.0,0,0,0
777,user_29,3365.63,2024-01-02 04:54:05,card,1,4,-0.7113510882260086,0,2024-01-02 04:37:52,973.0,0,1.0,0,0,0
207,user_18,4784.03,2024-01-02 04:55:32,mobile_money,0,4,-0.1256916762270858,0,2024-01-02 01:33:51,12101.0,0,0.0,0,0,0
503,user_18,1817.19,2024-01-02 04:56:21,mobile_money,0,4,-1.3507042043537667,0,2024-01-02 04:55:32,49.0,1,0.0,0,1,0
80,user_29,6052.9,2024-01-02 04:56:51,bank_transfer,0,4,0.39822658244682374,0,2024-01-02 04:54:05,166.0,0,1.0,0,0,0
18,user_37,4181.9,2024-01-02 05:01:05,card,1,5,-0.37431202432840527,0,2024-01-02 02:10:57,10208.0,0,2.0,0,0,0
206,user_22,7074.32,2024-01-02 05:08:54,mobile_money,0,5,0.8199723781348807,0,2024-01-02 04:32:24,2190.0,0,0.0,0,0,0
485,user_2,8131.05,2024-01-02 05:10:28,card,0,5,1.2562977239059059,0,2024-01-02 03:30:32,5996.0,0,0.0,0,0,0
196,user_39,3383.4,2024-01-02 05:11:57,mobile_money,0,5,-0.704013829518154,0,2024-01-02 03:55:04,4613.0,0,1.0,0,0,0
195,user_35,9379.61,2024-01-02 05:15:09,bank_transfer,0,5,1.7718299541973437,0,2024-01-02 02:55:21,8388.0,0,1.0,0,0,0
412,user_1,5231.37,2024-01-02 05:19:06,card,0,5,0.05901565693957966,0,2024-01-01 22:09:11,25795.0,0,0.0,0,0,0
399,user_27,8950.05,2024-01-02 05:20:00,mobile_money,0,5,1.5944640087529993,0,2024-01-02 04:48:50,1870.0,0,1.0,0,0,0
778,user_38,811.76,2024-01-02 05:23:09,bank_transfer,0,5,-1.7658477059090947,0,2024-01-02 04:22:18,3651.0,0,0.0,0,0,0
468,user_29,6112.11,2024-01-02 05:34:22,mobile_money,0,5,0.4226744771059158,0,2024-01-02 04:56:51,2251.0,0,1.0,0,0,0
621,user_29,3837.53,2024-01-02 05:42:12,bank_transfer,1,5,-0.5165028955283973,0,2024-01-02 05:34:22,470.0,0,1.0,0,0,0
401,user_29,5999.48,2024-01-02 05:42:34,card,0,5,0.3761693871641232,0,2024-01-02 05:42:12,22.0,1,1.0,0,1,0
257,user_35,1878.99,2024-01-02 05:42:56,card,1,5,-1.3251868949477223,0,2024-01-02 05:15:09,1667.0,0,1.0,0,0,0
270,user_15,3338.1,2024-01-02 05:43:36,mobile_money,0,5,-0.7227182650536527,0,2024-01-02 04:36:21,4035.0,0,1.0,0,0,0
885,user_11,5939.12,2024-01-02 05:50:38,bank_transfer,0,5,0.35124665584132647,0,2024-01-02 02:30:26,12012.0,0,0.0,0,0,0
631,user_9,3285.45,2024-01-02 05:52:25,mobile_money,1,5,-0.7444575262223945,0,2024-01-02 03:54:43,7062.0,0,1.0,0,0,0
25,user_35,2306.64,2024-01-02 05:56:23,card,0,5,-1.148609591266575,0,2024-01-02 05:42:56,807.0,0,1.0,0,0,0
371,user_9,4289.94,2024-01-02 05:56:43,bank_transfer,0,5,-0.32970215202696446,0,2024-01-02 05:52:25,258.0,0,1.0,0,0,0
785,user_28,9123.01,2024-01-02 05:58:51,card,0,5,1.665879442974188,0,2024-01-02 03:16:18,9753.0,0,2.0,0,0,0
834,user_14,3231.97,2024-01-02 06:00:01,card,0,6,-0.766539495591897,0,2024-01-02 03:46:56,7985.0,0,0.0,0,0,0
127,user_36,3534.62,2024-01-02 06:01:54,mobile_money,0,6,-0.6415748727482182,0,2024-01-02 04:23:14,5920.0,0,1.0,0,0,0
535,user_34,4648.8,2024-01-02 06:02:02,mobile_money,1,6,-0.18152833886429257,0,2024-01-02 04:27:57,5645.0,0,2.0,0,0,0
649,user_11,2955.13,2024-01-02 06:13:40,bank_transfer,0,6,-0.8808471320962552,0,2024-01-02 05:50:38,1382.0,0,0.0,0,0,0
243,user_29,4796.1,2024-01-02 06:21:25,card,0,6,-0.12070795576541957,0,2024-01-02 05:42:34,2331.0,0,1.0,0,0,0
667,user_29,6626.59,2024-01-02 06:27:05,card,1,6,0.6351040134040026,0,2024-01-02 06:21:25,340.0,0,1.0,0,0,0
340,user_6,6033.34,2024-01-02 06:27:40,bank_transfer,0,6,0.3901502301493769,0,2024-01-02 03:51:18,9382.0,0,0.0,0,0,0
952,user_7,3025.64,2024-01-02 06:27:48,card,0,6,-0.8517334510894561,0,2024-01-02 03:59:31,8897.0,0,0.0,0,0,0
927,user_21,4788.94,2024-01-02 06:30:37,mobile_money,0,6,-0.12366433012379008,0,2024-01-02 04:49:05,6092.0,0,0.0,0,0,0
510,user_13,5938.23,2024-01-02 06:31:40,mobile_money,0,6,0.3508791735537636,0,2024-01-02 03:51:35,9605.0,0,1.0,0,0,0
410,user_14,6265.88,2024-01-02 06:32:11,card,0,6,0.4861663325649363,0,2024-01-02 06:00:01,1930.0,0,0.0,0,0,0
590,user_26,4203.36,2024-01-02 06:32:47,bank_transfer,0,6,-0.36545115928222865,0,2024-01-02 03:43:17,10170.0,0,0.0,0,0,0
287,user_19,5903.03,2024-01-02 06:38:48,mobile_money,0,6,0.33634504262993253,0,2024-01-02 02:40:01,14327.0,0,1.0,0,0,0
307,user_32,4006.28,2024-01-02 06:40:36,card,0,6,-0.4468257763978148,0,2024-01-01 23:40:37,25199.0,0,1.0,0,0,0
421,user_33,2915.03,2024-01-02 06:41:02,bank_transfer,1,6,-0.897404480108915,0,2024-01-02 04:24:32,8190.0,0,2.0,0,0,0
158,user_39,8376.03,2024-01-02 06:42:47,mobile_money,0,6,1.3574503203184103,0,2024-01-02 05:11:57,5450.0,0,0.0,0,0,0
